id,"title","image_url","director","detail","open_date","created_at","updated_at"
131,"映画プリキュアオールスターズ　みんなで歌う♪奇跡の魔法！","http://image.eiga.k-img.com/images/movie/83691/poster2/200.jpg?1453082773","土田豊","「プリキュア」劇場版の記念すべき通算20作目で、歴代プリキュアが総登場する「プリキュアオールスターズ」シリーズの8作目。2016年2月放送開始の「魔法つかいプリキュア！」から、主人公のみらいとリコも登場する。シリーズ初の本格ミュージカル作品として製作され、多数のミュージカルを手がけてきた作詞家・作曲家の森雪之丞が、ミュージカルプロデュースを担当。人間界に遊びに来たみらいとリコだったが、突然現れた魔女ソルシエールとその仲間トラウーマの魔法により、離れ離れにされてしまう。悪の魔法を完成させるため「プリキュアの涙」を狙うソルシエールらに対し、44人のプリキュアが友情を武器に立ち向かう。","2016年3月19日","2017-02-20 09:44:47","2017-02-20 09:44:47"
132,"風の波紋","http://image.eiga.k-img.com/images/movie/83280/poster2/200.jpg?1454038247","小林茂","新潟県の豪雪地帯・越後妻有の里山に移住した木暮夫妻の日常をとらえたドキュメンタリー。15年前に東京から中立山集落に移住してきた木暮夫妻は、茅葺屋根の古民家を自らの手で修繕し、見よう見まねで米を作って暮らしてきた。「阿賀に生きる」「阿賀の記憶」の撮影を担当した小林茂が監督を務め、5年の歳月をかけて取材を敢行。ときに厳しい自然に悩まされながらも、個性豊かな仲間たちと助け合いながら生きる彼らの暮らしを丹念に描き出す。","2016年3月19日","2017-02-20 09:44:48","2017-02-20 09:44:48"
133,"最高の花婿","http://image.eiga.k-img.com/images/movie/82204/poster2/200.jpg?1449201209","フィリップ・ドゥ・ショーブロン","多様な人種や宗教が混在するフランス社会を背景に、敬虔なカトリック教徒の夫妻が、娘の結婚相手をめぐって繰り広げるドタバタを描いたコメディドラマ。フランスで1200万人を動員する大ヒットを記録した。ロワール地方の町シノンに暮らすヴェルヌイユ夫妻は信心深いカトリック教徒で、3人の娘がそれぞれユダヤ人、アラブ人、中国人と結婚。これから結婚する末娘には、せめてカトリック教徒と結婚してほしいと願っていた。そんな末娘のボーイフレンドは、カトリック教徒だと聞いて安心していた夫妻だったが……。2015年のフランス映画祭では、「ヴェルヌイユ家の結婚狂騒曲」のタイトルで上映された。","2016年3月19日","2017-02-20 09:44:48","2017-02-20 09:44:48"
134,"父を探して","http://image.eiga.k-img.com/images/movie/83516/poster2/200.jpg?1455527128","アレ・アブレウ","ブラジルのインディペンデントアニメ界の新鋭アレ・アブレウ監督による長編アニメーション作品。全編セリフなしで描かれ、普遍的な寓話でありながら、ブラジルの現実も切り取った作風で、2014年のアヌシー国際アニメーション映画祭で最高賞にあたるクリスタルと観客賞をダブル受賞した。ある日、少年の父親は出稼ぎのためにどこかに旅立ってしまった。父親を見つけて、家に連れて帰ることを決意し、旅に出た少年を待ち受けていたのは、虐げられる農民たちの農村や、孤独が巣食う都会と、少年にとっては未知の広大な世界だった。少年は、行く先々で出会った大人たちや犬、音楽を奏でる楽隊の助けを得て父親を探していく。","2016年3月19日","2017-02-20 09:44:48","2017-02-20 09:44:48"
135,"つむぐもの","http://image.eiga.k-img.com/images/movie/82443/poster2/200.jpg?1448331028","犬童一利","和紙をはじめとする伝統産業が盛んな福井県丹南地域と、百済時代の面影を残す韓国・扶余（プヨ）を舞台に、頑固な職人と韓国から来た若い娘が次第に心を通わせていく人間ドラマ。妻を亡くして以来、偏屈な性格から誰とも心を通わせることなく生きる、越前和紙職人の剛生。脳腫瘍で倒れ、半身まひで介護が必要な体となってしまった剛生のもとにヘルパーとしてやって来たのが、韓国からワーキングホリデーで福井に訪れたフリーターのヨナだった。頑固な剛生と勝ち気なヨナ、文化も異なる2人は当然のように衝突するが、ヨナの常識にとらわれない介護により、固く閉ざされた剛生の心が次第に開いていく。主人公・剛生役に、役者人生50年にして本作が映画初主演となる石倉三郎。ヨナ役には「息もできない」のキム・コッピ。監督は「カミングアウト」「早乙女4姉妹」などを手がけた犬童一利。","2016年3月19日","2017-02-20 09:44:48","2017-02-20 09:44:48"
136,"天使に“アイム・ファイン”","http://image.eiga.k-img.com/images/movie/84196/poster2/200.jpg?1453970421","園田映人","大川隆法が製作総指揮と原作を手がけ、それぞれ悩みを抱える5人の人間と彼らに救いの手を差し伸べる天使の姿を描いたドラマ。同級生からのいじめに苦しむ小学5年生の風香、父の八百屋が原発事故の影響で経営難に陥り大学進学の道を絶たれた優也、末期がんを宣告された大女優・吉乃、国政選挙に落選し志を失いかけた護、姉を亡くし目的を見失った女優の卵・美里。悩める彼らを救うため、1人の天使が地上に舞い降りる。天使の愛を受け、5人の人生は少しずつ変わりはじめる。「ウルトラマンギンガ」の雲母が天使役と美里役を1人2役で演じ、「1リットルの涙」の芦川よしみ、「海難1890」の金子昇らが共演。監督は「尖閣ロック」の園田映人。","2016年3月19日","2017-02-20 09:44:49","2017-02-20 09:44:49"
137,"僕だけがいない街","http://image.eiga.k-img.com/images/movie/82570/poster2/200.jpg?1452826053","平川雄一朗","三部けい原作の大ヒットコミックを藤原竜也＆有村架純共演で実写映画化し、タイムリープによって18年前の児童連続誘拐事件の謎に迫る青年の奮闘を描いたSFミステリー。ピザ屋でアルバイトする売れない漫画家・悟は、ある日突然「リバイバル」という特殊な現象に見舞われるように。それは、周囲で悪いことが起きる気配を察すると自動的にその数分前に戻り、事件や事故の原因を取り除くまで何度でも繰り返すというものだった。リバイバルによって大事故を防いだものの自らが大怪我を負った悟は、同僚の愛梨や上京してきた母の看病で回復していく。そんなある日、悟の母が何者かに殺害されリバイバルが起きるが、今回はなぜか数分前ではなく18年前だった。そこは、悟の同級生が被害者となった連続誘拐殺人事件が起きる直前の世界だった。監督は「ツナグ」「ROOKIES 卒業」の平川雄一朗。","2016年3月19日","2017-02-20 09:44:50","2017-02-20 09:44:50"
138,"リリーのすべて","http://image.eiga.k-img.com/images/movie/82988/poster2/200.jpg?1447906136","トム・フーパー","「英国王のスピーチ」でアカデミー賞を受賞したトム・フーパー監督と、「博士と彼女のセオリー」でアカデミー賞の主演男優賞を手にしたエディ・レッドメインが、「レ・ミゼラブル」に続いてタッグを組み、世界で初めて性別適合手術を受けたリリー・エルベの実話を描いた伝記ドラマ。1926年、デンマーク。風景画家のアイナー・ベルナーは、肖像画家の妻ゲルダに頼まれて女性モデルの代役を務めたことをきっかけに、自身の内側に潜む女性の存在を意識する。それ以来「リリー」という名の女性として過ごす時間が増えていくアイナーは、心と身体が一致しない現実に葛藤する。ゲルダも当初はそんな夫の様子に戸惑うが、次第にリリーに対する理解を深めていく。第88回アカデミー賞で主演男優賞、助演女優賞など4部門でノミネートを受け、ゲルダを演じたアリシア・ビカンダーが助演女優賞を受賞した。","2016年3月18日","2017-02-20 09:44:50","2017-02-20 09:44:50"
139,"Mr.ホームズ　名探偵最後の事件","http://image.eiga.k-img.com/images/movie/81863/poster2/200.jpg?1450923648","ビル・コンドン","「ロード・オブ・ザ・リング」「X-MEN」シリーズのイアン・マッケランが、引退した老齢の名探偵シャーロック・ホームズに扮し、自身を引退に追い込んだ未解決事件と再び対峙する様を描いたミステリー作品。ある男性から不可解な行動を取る妻の素行調査を依頼されたホームズだったが、その謎解きはホームズの人生最大の失態となり、探偵稼業を引退することとなった。あれから30年、93歳となったホームズは、30年前の未解決事件に決着をつけるため、ロジャー少年を助手に迎え、最後の推理を始める。現役から退き、93歳となった年老いたホームズをマッケランが演じ、アカデミー賞ノミネート女優ローラ・リニー、真田広之らが脇を固める。監督は「ドリームガールズ」などを手がけたビル・コンドン。","2016年3月18日","2017-02-20 09:44:50","2017-02-20 09:44:50"
140,"アーロと少年","http://image.eiga.k-img.com/images/movie/77788/poster2/200.jpg?1446624063","ピーター・ソーン","巨大隕石の墜落による恐竜絶滅が起こらなかったらという仮説に基づき、恐竜が地上で唯一言葉を話す種族として存在している世界を舞台に、弱虫の恐竜アーロが、孤独な人間の少年スポットとの冒険を通して成長していく姿を描いたピクサー・アニメーション。兄や姉に比べて体も小さく、甘えん坊の末っ子アーロは、何をするにも父親がいてくれないと始まらない。そんなある日、アーロは川に落ちて激流に飲み込まれ、家族から遠く離れた見知らぬ土地へと流されてしまう。ひとりぼっちの寂しさと不安にさいなまれるアーロは、そこで自分と同じ孤独な少年スポットと出会い、一緒にアーロの故郷を目指す冒険に出る。","2016年3月12日","2017-02-20 09:44:51","2017-02-20 09:44:51"
141,"エスコバル　楽園の掟","http://image.eiga.k-img.com/images/movie/83902/poster2/200.jpg?1456454874","アンドレア・ディ・ステファノ","ベニチオ・デル・トロが実在した麻薬王パブロ・エスコバルに扮し、エスコバルの光と闇を描く犯罪ドラマ。コロンビアを訪れたカナダ人青年ニックがコロンビア人女性のマリアと恋に落ちた。マリアが敬愛する叔父のパブロ・エスコバルは、国会議員として慈善事業に携わり、多くの人からの支持を集める一方で、コロンビア最大の麻薬カルテルのボスというもう一つの顔があった。マリアが連れてきた恋人のニックをエスコバルはあたたかくファミリーへと迎え入れる。それはニックにとって後戻りすることができない裏の世界の入り口を意味していた。エスコバル役のデル・トロのほか、ニック役を「ハンガー・ゲーム」シリーズのジョシュ・ハッチャーソンが共演。監督は「夜になるまえに」などで俳優として活躍し、本作品が初の監督作品となるアンドレア・ディ・ステファノ。","2016年3月12日","2017-02-20 09:45:42","2017-02-20 09:45:42"
142,"エヴェレスト　神々の山嶺（いただき）","http://image.eiga.k-img.com/images/movie/80572/poster2/200.jpg?1443058808","平山秀幸","第11回柴田錬三郎賞を受賞した夢枕獏による小説「神々の山嶺」を、「愛を乞うひと」などを手がけた平山秀幸監督のメガホンにより映画化。「永遠の0」の岡田准一、「テルマエ・ロマエ」の阿部寛、「そして父になる」の尾野真千子といういずれも実力派のキャストが初共演を果たす。ヒマラヤ山脈を望むネパールの首都カトマンズで、山岳カメラマンの深町誠が発見した1台の古いカメラ。そのカメラは、イギリスの登山家ジョージ・マロリーが、1942年6月8日にエベレスト初登頂に成功したのか否かという、登山史上最大の謎を解く可能性を秘めたものだった。カメラの過去を追う深町は、その過程で、かつて天才クライマーと呼ばれながらも、無謀で他人を顧みないやり方のために孤立した伝説のアルピニスト・羽生丈二と出会う。深町は羽生の過去を調べるうちに、羽生という男の生きざまにいつしか飲み込まれていく。","2016年3月12日","2017-02-20 09:45:43","2017-02-20 09:45:43"
143,"家族はつらいよ","http://image.eiga.k-img.com/images/movie/81075/poster2/200.jpg?1448853238","山田洋次","名匠・山田洋次監督が「男はつらいよ」シリーズ終了から約20年ぶりに手がけた喜劇。山田監督の「東京家族」で一家を演じた橋爪功、吉行和子、妻夫木聡、蒼井優ら8人のキャストが再結集して現代に生きる新たな一家に扮し、熟年夫婦の離婚騒動をめぐって織り成される人間模様を描く。結婚50年を目前に控えた平田夫妻。夫はもうすぐ誕生日を迎える妻にプレゼントを贈ろうと欲しいものを尋ねるが、その答えはなんと「離婚届」だった。突如として持ち上がった離婚話に、彼らの子どもたちは大慌て。すぐに家族会議が開かれることになるが、それぞれが抱えてきた不満が噴出してしまう。","2016年3月12日","2017-02-20 09:45:43","2017-02-20 09:45:43"
144,"劇場版　ウルトラマンX きたぞ！われらのウルトラマン","http://image.eiga.k-img.com/images/movie/83703/poster2/200.jpg?1449816544","田口清隆","円谷プロダクションによる特撮テレビドラマ「ウルトラマンX」の劇場版。ウルトラマンエックスのほか、テレビシリーズで共闘したネクサス、マックス、ゼロらウルトラ戦士が結集。ウルトラマンとウルトラマンティガも参戦する。太古の昔に地獄が封じ込められたと伝えられる芭羅慈（バラジ）遺跡の封印が破られ、この世を地獄に変える閻魔獣ザイゴーグが復活。ウルトラマンエックスは、その恐るべき力の前に絶体絶命の危機に陥る。一方、地球防衛の特捜チーム「Xio（ジオ）」の隊員たちは、考古学者・玉城ツカサと協力しながら、ザイゴーグ封印の鍵となる神秘の石を追跡。ツカサの息子ユウトの母への思いが奇跡を呼び、ウルトラマンとウルトラマンティガが駆け付ける。","2016年3月12日","2017-02-20 09:45:44","2017-02-20 09:45:44"
145,"人生は小説よりも奇なり","http://image.eiga.k-img.com/images/movie/83596/poster2/200.jpg?1455872072","アイラ・サックス","念願の同性婚を果たしたカップルの悲喜こもごもを描いたドラマ。ニューヨーク、マンハッタンに暮らす画家のベンと音楽教師のジョージは、39年間連れ添ってきた同性カップル。2011年、ニューヨーク州で同性婚が可能になったことで、念願かなって入籍した2人だったが、まだまだ周囲の差別や偏見は根強く、ジョージは仕事をクビになってしまう。その後も保険や年金、不動産などで次々と問題が押し寄せ、2人は新婚早々、長年暮らしていたアパートを離れ、別居しなければならなくなってしまい……。主人公ベン役は「愛と追憶の日々」「インターステラー」のジョン・リスゴー、ジョージ役は「スパイダーマン2」のアルフレッド・モリーナ。監督・脚本は「あぁ、結婚生活」のアイラ・サックス。","2016年3月12日","2017-02-20 09:45:44","2017-02-20 09:45:44"
146,"母よ、","http://image.eiga.k-img.com/images/movie/83742/poster2/200.jpg?1451269260","ナンニ・モレッティ","「息子の部屋」のナンニ・モレッティ監督による自叙伝的作品で、母親の介護など、プライベートの難題を抱えながら、映画製作に取り組む女性映画監督を主人公に描いたドラマ。恋人とも別れ、娘の進路問題も抱え、兄とともに入院中の母親の世話をしている映画監督のマルゲリータ。撮影中の新作映画は、アメリカ人俳優バリー・バギンズが撮影に参加した途端、思うように撮影が進まなくなる。ストレスが募る中、追い討ちをかけるかのように、病院から母親の余命宣告を受けてしまう。主人公のマルゲリータ役を演じるのは「はじまりは5つ星ホテルから」などで知られ、モレッティ監督作品でも常連のマルゲリータ・ブイ。アメリカ俳優バリー・バギンズ役には「エクソダス：神と王」「ジゴロ・イン・ニューヨーク」のジョン・タトゥーロ。マルゲリータの兄役でモレッティ自身も出演。","2016年3月12日","2017-02-20 09:45:44","2017-02-20 09:45:44"
147,"ヒロシマ、そしてフクシマ","http://image.eiga.k-img.com/images/movie/84197/poster2/200.jpg?1456724858","マーク・プティジャン","広島に原爆が投下された1945年8月6日以来、被爆者の治療や反核活動を続けてきた96歳の肥田舜太郎医師の闘いを追ったドキュメンタリー。戦後65年にわたって広島や長崎の被爆者を診療するうちに内部被曝の恐ろしさを知り、その危険性を世界に向けて訴え続けてきた肥田医師。「核の傷　肥田舜太郎医師と内部被曝」のフランス人監督マーク・プティジャンが再び肥田医師に密着し、福島原発事故の被災者たちが暮らす町での活動や、沖縄での講演会の模様を取材。平和で核のない日本の未来を願う肥田医師が、歴史から何も学ぼうとしない体制に向けて警鐘を鳴らす姿を映し出す。","2016年3月12日","2017-02-20 09:45:44","2017-02-20 09:45:44"
148,"プリパラ　み～んなのあこがれ♪レッツゴー☆プリパリ","http://image.eiga.k-img.com/images/movie/83402/poster2/200.jpg?1453341191","森脇真琴","誰もがアイドルになれるテーマパーク「プリパラ」を舞台に、主人公の少女らぁらが、「神アイドル」を目指して奮闘する姿を描いた人気アニの劇場版。「プリパラ」シリーズでは初のオリジナルストーリーでの映画化となる。ある日、らぁらのもとに、プリパラにいる大切な友だちのファルルからメッセージが届く。それによれば、プリパラからキラキラが失われており、このままではプリパラが消滅してしまうという。プリパラを守るため、アイドルたちはチームに分かれ、世界中のプリパラステージで「いいね」を集めていく。ストーリーが3つに分岐し、劇場公開から1週間ごとに異なるストーリーが上映される。","2016年3月12日","2017-02-20 09:45:45","2017-02-20 09:45:45"
149,"ボクのスーパーチーム","http://image.eiga.k-img.com/images/movie/84463/200x133.jpg?1458095749","サンジェイ・パテル","ピクサー・アニメーションの短編作品で、長編「アーロと少年」と同時上映。第88回アカデミー賞短編アニメーション部門ノミネート。インド系移民の父親のもと、南カリフォルニアで育ったサンジェイ・パテル監督が、自身の幼い頃の思い出をもとに手がけた。大好きなヒーロー番組を見たいのに、父親にテレビを消してお祈りをするようにと言われてしまったサンジェイ。仕方なくお祈りをしていると、目の前にヒンドゥー教の神様が現れて……。","2016年3月12日","2017-02-20 09:45:45","2017-02-20 09:45:45"
150,"マジカル・ガール","http://image.eiga.k-img.com/images/movie/83438/poster2/200.jpg?1452649595","カルロス・ベルムト","日本の魔法少女アニメにあこがれる少女とその家族がたどる、思いがけない運命を描いたスペイン映画。独創的なストーリーや全編を貫くブラックユーモアが話題を集め、スペインのサン・セバスチャン国際映画祭でグランプリと観客賞を受賞するなど、高い評価を獲得した。監督はこれが長編映画デビュー作となる新鋭カルロス・ベルムト。白血病で余命わずかな少女アリシアは、日本のアニメ「魔法少女ユキコ」の大ファン。ユキコのコスチュームを着て踊りたいというアリシアの夢をかなえるため、失業中の父ルイスは高額なコスチュームを手に入れようと決意する。しかし、そんなルイスの行動が、心に闇を抱えた女性バルバラやワケありな元教師ダミアンらを巻き込み、事態は思わぬ方向へと転じていく。","2016年3月12日","2017-02-20 09:45:46","2017-02-20 09:45:46"
151,"インサイダーズ　内部者たち","http://image.eiga.k-img.com/images/movie/83733/poster2/200.jpg?1453453136","ウ・ミンホ","イ・ビョンホン主演で、財閥と政治家の癒着によって腐敗した巨大権力をめぐり3人の男たちが騙しあいを仕掛けあう様を描いたサスペンスアクション。策士であるガンヒに雇われ、裏で悪事を代行するアン・サングは、財閥企業であるミライ自動車が大統領候補へ裏金を送っていた証拠を手に入れ、ミライ自動車をゆすることを企てる。裏金ファイルがアン・サングの手に渡ったことで、裏金事件の捜査が打ち切りとなってしまった検事ウ・ジャンフンは、一切の責任を取らされて左遷となってしまう。諦めきれないウ・ジャンフンは、ミライ自動車の一件が失敗し、失墜したアン・サングに接触。一発逆転の秘策を持ちかけるが……。アン・サング役をイ・ビョンホン、検事ウ・ジャンフン役をチョ・スンウ、策士ガンヒ役をペク・ユンシクがそれぞれ演じる。","2016年3月11日","2017-02-20 09:45:46","2017-02-20 09:45:46"
152,"しまじろうと えほんのくに","http://image.eiga.k-img.com/images/movie/83446/poster2/200.jpg?1455683361","","ベネッセコーポレーションの幼児向け通信教育教材「こどもちゃれんじ」の人気キャラクター、しまじろうと仲間たちが繰り広げる冒険を描く劇場版第4弾。ある日、しまじろうたちは1冊の不思議な絵本を海辺で発見する。それは、しまじろうがまだ小さいときに大切にしていたものだった。すると、どこからかしまじろうたちを呼ぶ声が聞こえてきて、彼らは絵本の中に吸い込まれてしまう。しまじろうたちはそこで出会った可愛らしい生き物「プニたん」と一緒に、絵本の国を救う旅に出る。映画館が初めての小さな子どもでも安心して楽しめるよう、登場人物たちと一緒に歌ったり踊ったりして参加できるような工夫や、劇場内を完全に暗くしない、途中休憩をはさむなどの配慮もなされている。","2016年3月11日","2017-02-20 09:45:47","2017-02-20 09:45:47"
153,"RADWIMPSのHESONOO Documentary Film","http://image.eiga.k-img.com/images/movie/83894/poster2/200.jpg?1453453468","朝倉加葉子","2015年にメジャーデビュー10周年を迎えた人気ロックバンド「RADWIMPS」の活動を追ったドキュメンタリー。韓国、台湾、ドイツ、イギリス、フランスで計6公演を開催したアジア・ヨーロッパツアーをはじめ、「Mr.Children」「いきものがかり」「ゲスの極み乙女。」といった豪華アーティストを招いて敢行した「胎盤（対バン）ツアー」、10周年の集大成となった幕張メッセでのワンマンライブに密着。圧倒的なライブパフォーマンスはもちろん、ツアーの舞台裏やメンバーのインタビューなどを通し、その魅力をあますところなく捉えた。監督は、「クソすばらしいこの世界」などを手がけた新鋭女性監督の朝倉加葉子。","2016年3月11日","2017-02-20 09:45:47","2017-02-20 09:45:47"
154,"アイリス・アプフェル！94歳のニューヨーカー","http://image.eiga.k-img.com/images/movie/81936/poster2/200.jpg?1449453436","アルバート・メイズルス","インテリアデザイナー、実業家などさまざまな肩書きを持ち、ファッションアイコンとしてニューヨークのカルチャーシーンに影響を与え続けるアイリス・アプフェルの成功の秘訣や魅力に迫ったドキュメンタリー。1950年代からインテリアデザイナーとして活躍し、ホワイトハウスの内装を任され、ジャクリーン・ケネディを顧客に持つなど、輝かしいキャリアを誇るアイリス。そんな彼女の展覧会や老舗百貨店でのディスプレイ企画、売り切れ続出となるテレビショッピングなどに密着し、自由で楽しく生きることとサクセスを両立させたアイリスの魅力が描かれる。監督は「ローリング・ストーンズ・イン・ギミー・シェルター」などを手がけたアメリカドキュメンタリー映画の巨匠で、2015年3月に他界したアルバート・メイズルス。","2016年3月5日","2017-02-20 09:45:47","2017-02-20 09:45:47"
155,"映画ドラえもん　新・のび太の日本誕生","http://image.eiga.k-img.com/images/movie/82490/poster2/200.jpg?1452587299","八鍬新之介","国民的アニメ「ドラえもん」の長編映画36作目。1989年に公開され、シリーズ歴代1位の動員数420万人を記録した「映画ドラえもん　のび太の日本誕生」をリメイク。7万年前の太古の日本を舞台に、のび太とドラえもんたちが繰り広げる大冒険を描く。家でも学校でも叱られてばかりののび太は家出を決意。ドラえもん、しずか、ジャイアン、スネ夫もそれぞれの理由で家出することを決めるが、今の時代、どこへ行っても所有者のない土地などなく、一同は行き場に困って途方に暮れる。それならば、まだ誰も住んでいない太古の日本へ行こうと思い立ち、のび太たちは7万年前の日本へとやってくるが……。","2016年3月5日","2017-02-20 09:45:47","2017-02-20 09:45:47"
156,"幸せをつかむ歌","http://image.eiga.k-img.com/images/movie/81817/poster2/200.jpg?1450662821","ジョナサン・デミ","ロックスターの夢を追うために家庭を捨てた女性が、娘の離婚をきっかけに家族との絆を取り戻そうとする姿を描いたヒューマンドラマ。かつて夫や子どもたちを捨て、ロック歌手になる夢をかなえたリッキー。54歳になった現在は、落ち目になったバンドを率いて小さなライブハウスで歌う日々を送っていた。そんなある日、元夫から電話が入り、娘ジュリーが離婚して落ち込んでいることを知らされる。20年ぶりに家族のもとを訪れたリッキーは、傷ついた娘を励まそうと奮闘するが……。名女優メリル・ストリープが主演を務め、実の娘メイミー・ガマーと母娘役で共演。リッキーのバンド仲間役を1980年代に一世を風靡したグラミー賞歌手リック・スプリングフィールドが、リッキーの元夫役を「ワンダとダイヤと優しい奴ら」のオスカー俳優ケビン・クラインがそれぞれ好演した。さらに「羊たちの沈黙」のジョナサン・デミが監督を務め、「JUNO ジュノ」のディアブロ・コーディが脚本を手がけるなど、キャスト＆スタッフにはオスカー受賞経験者がそろった。","2016年3月5日","2017-02-20 09:45:48","2017-02-20 09:45:48"
157,"星ガ丘ワンダーランド","http://image.eiga.k-img.com/images/movie/82394/poster2/200.jpg?1448588408","柳沢翔","Google NEXUS7シリーズのCMなどで海外からも注目を集めているCMディレクター・柳沢翔の映画監督デビュー作品。星ガ丘駅の落とし物預り所で働く温人は、幼い頃に母に捨てられた過去を持っていた。持ち込まれる落とし物の持ち主の顔を想像し、名札の裏に似顔絵を描く。落とし物として行き場を失い、ここにやってきたモノたちは、なぜここに来たのか、どんな人に愛されてきたのか、そんなことを想像するのが温人のありふれた日常だった。そんな温人の元に母が自殺したという一報が届いた。その知らせにより、温人の人生が静かに動き始める。主人公の温人に中村倫也。母の再婚相手の連れ子七海に佐々木希。母役を木村佳乃が演じる。","2016年3月5日","2017-02-20 09:45:48","2017-02-20 09:45:48"
158,"ロブスター","http://image.eiga.k-img.com/images/movie/83454/poster2/200.jpg?1453784858","ヨルゴス・ランティモス","アカデミー外国語映画賞ノミネート作「籠の中の乙女」で注目を集めたギリシャのヨルゴス・ランティモス監督が、コリン・ファレル、レイチェル・ワイズら豪華キャストを迎えて手がけた、自身初の英語作品。2015年・第68回カンヌ国際映画祭で審査員賞を受賞。独身者は身柄を確保されてホテルに送り込まれ、そこで45日以内にパートナーを見つけなければ、動物に変えられて森に放たれるという近未来。独り身のデビッドもホテルへと送られるが、そこで狂気の日常を目の当たりにし、ほどなくして独り者たちが隠れ住む森へと逃げ出す。デビッドはそこで恋に落ちるが、それは独り者たちのルールに違反する行為だった。","2016年3月5日","2017-02-20 09:45:49","2017-02-20 09:45:49"
159,"マリーゴールド・ホテル　幸せへの第二章","http://image.eiga.k-img.com/images/movie/81625/poster2/200.jpg?1450234735","ジョン・マッデン","インドのリゾートホテルにやって来たイギリス人シニアたちが織り成す人間模様をユーモアたっぷりに描き、世界各国で好評を博したイギリス映画「マリーゴールド・ホテルで会いましょう」の続編。キャストにはジュディ・デンチ、ビル・ナイら前作でおなじみのメンバーが再結集するほか、名優リチャード・ギアが新たに参加。「恋におちたシェイクスピア」のジョン・マッデンが前作に続きメガホンをとった。インド、ジャイプールにあるマリーゴールド・ホテルでは、イギリスから来たイブリン、ミュリエルら5人のシニアたちが楽しい老後を送っていた。若き支配人ソニーは、副支配人となったミュリエルと一緒にホテル拡大を狙って奔走する一方、恋人スナイナとの結婚を目前に控えていた。そんな中、アメリカからチェンバーズという男が泊まりにやって来て、出会いを求めていた女性陣は色めきたつが……。","2016年3月4日","2017-02-20 09:45:49","2017-02-20 09:45:49"
160,"人魚に会える日。","http://image.eiga.k-img.com/images/movie/81784/poster2/200.jpg?1447898229","仲村颯悟","小学生の頃から映画を撮り続け、13歳の若さ監督した「やぎの冒険」がビートたけしからも称賛された沖縄出身の仲村颯悟5年ぶりとなる監督作。普天間基地移設予定地である沖縄の架空の町「辺野座」を舞台に、賛成や反対では片付けられない沖縄県民ならではの視点による「基地問題」をテーマに盛り込んだ。ジュゴンに熱を入れすぎて、不登校となった結介を心配し、担任の良太や同級生たちが結介の部屋を訪ねた。すると、結介の部屋には、基地反対のプラカードなどがあふれていた。一方で良太は、後輩のフリーカメラマンたちと雑誌の取材のため、辺野座でのジュゴン探しを進めていた。しかし、辺野座の町は、ある「儀式」のために必死になる町の人々の姿があった。学生有志たちとの完全な自主制作作品ながら、歌手のCoccoをはじめ、沖縄で活躍中の俳優陣も多数参加。2016年2月に沖縄公開、同年3月に東京公開。","2016年3月3日","2017-02-20 09:45:49","2017-02-20 09:45:49"
161,"黒崎くんの言いなりになんてならない","http://image.eiga.k-img.com/images/movie/82848/200x133.jpg?1456738586","月川翔","「別冊フレンド」連載の少女コミックを、人気アイドルグループ「Sexy Zone」の中島健人主演で実写映画化したラブストーリー。女子高生の由宇は、親の転勤によって学園寮に入ることに。女子たちの憧れの的である「白王子」こと白河くんとの同居に心を踊らせる由宇だったが、そこには「黒王子」と恐れられるドS男子・黒崎くんもいた。由宇は副寮長でもある黒崎くんに逆らった罰として突然ファーストキスを奪われ、「絶対服従」を言い渡されてしまう。ドS男子・黒崎くんを中島が、彼に翻弄されるヒロイン・由宇を「近キョリ恋愛」の小松菜奈が、黒崎の親友でもある白河くんを「アオハライド」の千葉雄大がそれぞれ演じる。","2016年2月27日","2017-02-20 09:46:53","2017-02-20 09:46:53"
162,"偉大なるマルグリット","http://image.eiga.k-img.com/images/movie/83633/poster2/200.jpg?1448334599","グザビエ・ジャノリ","音痴にも関わらず多くの人々から愛された伝説のソプラノ歌手フローレンス・フォスター・ジェンキンスをモデルに、音痴の歌姫マルグリットの数奇な運命を、「大統領の料理人」のカトリーヌ・フロ主演で描いた人間ドラマ。1920年、フランス。新聞記者のボーモンは、パリ郊外にある貴族の邸宅で開かれたサロン音楽会に参加する。しかし主役であるマルグリット夫人は、救いようのない音痴だった。しかも周囲の貴族たちは礼儀から彼女に拍手喝采を送り、本人だけが事実に気づいていない。野心家のボーモンはマルグリットに近づくために翌日の新聞で彼女を絶賛し、パリの音楽会に出演者として招待する。音楽を心から愛するマルグリットは、本当のことを言い出せずにいる夫ジョルジュの制止も聞かず、有名歌手からレッスンを受けはじめるが……。共演に「不機嫌なママにメルシィ！」のアンドレ・マルコン、「ルノワール　陽だまりの裸婦」のクリスタ・テレ。「情痴　アヴァンチュール」のグザビエ・ジャノリが監督・脚本を手がけた。","2016年2月27日","2017-02-20 09:46:53","2017-02-20 09:46:53"
